iter	F1	Logloss
2553	0.8449846051	0.2682655577
2554	0.8449862827	0.2682482147
2555	0.8449766772	0.2682230525
2556	0.8450146366	0.2681708763
2557	0.8451016676	0.2681507995
2558	0.8451795463	0.2681317809
2559	0.8452386749	0.2681057956
2560	0.8452353256	0.268090569
2561	0.8452694624	0.2680675821
2562	0.845282733	0.268030897
2563	0.8453339393	0.2680183453
2564	0.8453622749	0.2679771335
2565	0.8453577013	0.267954852
2566	0.8453718682	0.2679387141
2567	0.8453735413	0.2679051744
2568	0.8454293149	0.2678546443
2569	0.8454942356	0.2678393882
2570	0.8455491292	0.2678083765
2571	0.8456128202	0.2677845077
2572	0.8455491292	0.2677664591
2573	0.8455474579	0.2677389453
2574	0.845566196	0.2677017018
2575	0.8456415777	0.267658785
2576	0.8456728012	0.2676347105
2577	0.8456977788	0.2676046393
2578	0.8456807154	0.2675639272
2579	0.8457040231	0.2675448498
2580	0.8456290878	0.2675158075
2581	0.8457285671	0.2674863242
2582	0.8458267512	0.2674426726
2583	0.8457959599	0.2673911725
2584	0.8458767014	0.2673626005
2585	0.8459041581	0.267324916
2586	0.8459050092	0.2672977844
2587	0.845815121	0.2672590123
2588	0.8458509142	0.2672426686
2589	0.8458400952	0.2672207987
2590	0.8458459108	0.2671944607
2591	0.845802204	0.2671700922
2592	0.8458446708	0.2671427548
2593	0.8458658819	0.267098868
2594	0.8458779423	0.2670631236
2595	0.8458716986	0.2670215884
2596	0.8459620139	0.2670057739
2597	0.8459774094	0.2669818757
2598	0.8460643828	0.2669505112
2599	0.8460598061	0.2669333151
2600	0.8460739555	0.2669140319
2601	0.8461159823	0.26689469
2602	0.8460868577	0.2668444538
2603	0.8461022523	0.2668189389
2604	0.8461359543	0.2667894263
2605	0.8461517658	0.2667751109
2606	0.8461958668	0.2667466859
2607	0.8461771451	0.2667205243
2608	0.8462341455	0.2667047097
2609	0.8462736614	0.2666857205
2610	0.8462591068	0.2666540033
2611	0.8462745013	0.2666344556
2612	0.8463315034	0.2666137027
2613	0.8463052908	0.2665917739
2614	0.8464134656	0.2665555298
2615	0.8464367617	0.2665339245
2616	0.8464471741	0.266500179
2617	0.8464600573	0.2664718715
2618	0.8465062444	0.266443035
2619	0.8464983449	0.2664058502
2620	0.8465561535	0.2663709877
2621	0.8465728085	0.2663551732
2622	0.846564452	0.2663233383
2623	0.8465736089	0.2662840077
2624	0.8465299412	0.2662629021
2625	0.8465532348	0.2662400621
2626	0.8465686301	0.2662226309
2627	0.8465977619	0.2662055817
2628	0.8465902638	0.2661888853
2629	0.8466892736	0.2661581969
2630	0.846725434	0.26613715
2631	0.8466792492	0.2661124876
2632	0.8466913276	0.2660909116
2633	0.8466954349	0.266066014
2634	0.8468065087	0.2660459666
2635	0.8468268732	0.2660272125
2636	0.8467990072	0.2660001103
2637	0.8468505491	0.2659841194
2638	0.8468538615	0.2659564292
2639	0.8469004299	0.2659214197
2640	0.8469137805	0.2658914074
2641	0.8469599637	0.2658726533
2642	0.8469691235	0.265828208
2643	0.8469865577	0.26580187
2644	0.8470081865	0.2657779719
2645	0.846994831	0.2657591002
2646	0.8470260012	0.2657311455
2647	0.8470863025	0.2657035436
2648	0.8470987694	0.2656914916
2649	0.8471390957	0.2656789693
2650	0.8471649248	0.2656494273
2651	0.8471295565	0.2656296444
2652	0.8471607221	0.2656045704
2653	0.8471627525	0.2655863455
2654	0.8471902337	0.2655277318
2655	0.8472492539	0.2655042451
2656	0.8473112001	0.2654828455
2657	0.8472754599	0.2654629745
2658	0.847321641	0.2654411633
2659	0.8472987365	0.2654096518
2660	0.8472954343	0.2653873998
2661	0.8473518902	0.2653654123
2662	0.8473003876	0.2653498035
2663	0.8472921319	0.2653167341
2664	0.8473436377	0.2652822831
2665	0.8473938568	0.2652688789
2666	0.8474404022	0.2652117643
2667	0.847464957	0.2651841036
2668	0.8474702703	0.265163674
2669	0.8474744854	0.2651450963
2670	0.8475547459	0.2651237555
2671	0.8475642717	0.2651020326
2672	0.847683909	0.2650733724
2673	0.8476524071	0.2650577048
2674	0.8476753174	0.265012848
2675	0.8476674415	0.2649969747
2676	0.8476615711	0.264976016
2677	0.8476678	0.2649535876
2678	0.8476910686	0.2649385079
2679	0.8476619298	0.2649123463
2680	0.8476635767	0.2648988834
2681	0.8477434769	0.2648565251
2682	0.8477821382	0.2648324211
2683	0.8478116335	0.2648170769
2684	0.8477830755	0.2647936785
2685	0.8478299648	0.2647823614
2686	0.8478457106	0.2647624903
2687	0.8478490003	0.2647468227
2688	0.8478352521	0.2647266577
2689	0.8478198594	0.2646996437
2690	0.8478290245	0.2646755691
2691	0.8479296049	0.2646510243
2692	0.8479823585	0.2646283313
2693	0.8480010377	0.2646080781
2694	0.8480413352	0.2645898238
2695	0.8480193712	0.2645653377
2696	0.8480331218	0.2645403519
2697	0.8480069184	0.2645329443
2698	0.848005621	0.2644892045
2699	0.8480550856	0.2644681576
2700	0.8481058497	0.264452784
2701	0.8481507305	0.264436117
2702	0.8482064198	0.2644145704
2703	0.8482362415	0.2643860278
2704	0.848198892	0.2643726825
2705	0.8482064198	0.2643578674
2706	0.8481661244	0.2643394367
2707	0.8481861028	0.2643207414
2708	0.8481903485	0.2643093655
2709	0.8482293423	0.2642879659
2710	0.8483240193	0.2642654199
2711	0.8483476099	0.2642393465
2712	0.8483184626	0.264228
2713	0.8483584187	0.2642150662
2714	0.8484206544	0.2641947248
2715	0.8483973995	0.2641624785
2716	0.8484982762	0.2641369342
2717	0.8485418322	0.2641177686
2718	0.8485588614	0.2640976624
2719	0.8485804757	0.2640779971
2720	0.8486069985	0.2640481023
2721	0.8487170205	0.264023969
2722	0.8487383152	0.2639974546
2723	0.8487324126	0.2639909877
2724	0.848723241	0.2639455724
2725	0.8487294615	0.2639204984
2726	0.8487153857	0.2638816969
2727	0.8487792227	0.2638681752
2728	0.8487792227	0.2638464228
2729	0.8487638313	0.2638303437
2730	0.8488646616	0.2637948051
2731	0.8488846389	0.2637670268
2732	0.8488613955	0.263750595
2733	0.8488879044	0.2637384548
2734	0.8489399866	0.2637051502
2735	0.8489321354	0.2636894532
2736	0.8489999244	0.26365171
2737	0.8489848401	0.2636269006
2738	0.8490234744	0.263609822
2739	0.8490323417	0.2635848068
2740	0.8490523222	0.2635549709
2741	0.8490755649	0.2635300733
2742	0.8490817832	0.2634890378
2743	0.8490893275	0.2634370379
2744	0.8491557933	0.2634215467
2745	0.8492173697	0.2633953557
2746	0.8492543765	0.2633771896
2747	0.849284132	0.2633404458
2748	0.8492981944	0.2633262773
2749	0.8492893146	0.2633060535
2750	0.8493325338	0.2632819496
2751	0.8494346574	0.2632570226
2752	0.8494071253	0.2632308022
2753	0.8494411642	0.2631911483
2754	0.8494271067	0.2631655158
2755	0.8494411642	0.2631459681
2756	0.8494840905	0.263118807
2757	0.8495583826	0.2630804759
2758	0.8494886796	0.263039411
2759	0.8495289338	0.2630170708
2760	0.8495907949	0.2629797684
2761	0.8495992049	0.2629482863
2762	0.849634863	0.262921478
2763	0.849661341	0.2628745929
2764	0.8496672716	0.2628546925
2765	0.8496440416	0.2628406416
2766	0.8497264365	0.2628260029
2767	0.8497618096	0.2628097768
2768	0.8497434513	0.2628002528
2769	0.8497447946	0.2627813224
2770	0.849788004	0.2627478709
2771	0.849788004	0.2627183876
2772	0.8497769232	0.2626959298
2773	0.8498387715	0.2626695036
2774	0.8499065562	0.2626508672
2775	0.8499114203	0.2626229125
2776	0.849909799	0.2626084501
2777	0.8499224957	0.2625691783
2778	0.8499484182	0.262528231
2779	0.8499854166	0.2625132395
2780	0.8500116128	0.2624885183
2781	0.8500207952	0.2624613573
2782	0.8500299778	0.2624348429
2783	0.8500070216	0.2624133257
2784	0.8500148532	0.2623839895
2785	0.8500518515	0.2623676752
2786	0.8501196385	0.2623348997
2787	0.8502244284	0.2623015951
2788	0.8502649246	0.2622770209
2789	0.8502233336	0.2622560328
2790	0.8502311614	0.2622202884
2791	0.8502576178	0.262195332
2792	0.850303541	0.2621808697
2793	0.8503502395	0.2621493288
2794	0.8503580648	0.2621241666
2795	0.8503599376	0.2620865115
2796	0.8504107103	0.2620680808
2797	0.8504693086	0.2620281036
2798	0.850446091	0.2619948284
2799	0.8504987336	0.261977691
2800	0.8505113998	0.2619550568
2801	0.8505284076	0.2619347155
2802	0.8505532365	0.2619126986
2803	0.8504306969	0.2618863018
2804	0.8504989847	0.2618642849
2805	0.850501963	0.2618425032
2806	0.8505932098	0.2618134903
2807	0.85057943	0.2617984106
2808	0.8505359795	0.2617782456
2809	0.8505578296	0.2617607849
2810	0.8506069901	0.2617335063
2811	0.8506755078	0.2617155753
2812	0.8506626057	0.261677009
2813	0.8507772972	0.2616593426
2814	0.8507651271	0.2616107526
2815	0.8507540863	0.2615745967
2816	0.8507678683	0.2615548138
2817	0.8507832623	0.2615326499
2818	0.8507929308	0.2615151892
2819	0.8508715091	0.2614929666
2820	0.850839111	0.2614804737
2821	0.8508960922	0.2614504319
2822	0.8509068917	0.2614254461
2823	0.8508965644	0.2613917594
2824	0.8509386186	0.2613661857
2825	0.8510128277	0.261341876
2826	0.8510295976	0.2613194182
2827	0.8510325838	0.2612977834
2828	0.8510573969	0.2612822922
2829	0.8511281606	0.2612445196
2830	0.8511515911	0.2612165649
2831	0.8511823777	0.2611936955
2832	0.8511885801	0.261175206
2833	0.8512689835	0.261150279
2834	0.8513121737	0.26111233
2835	0.8513537589	0.261096927
2836	0.851370976	0.2610799073
2837	0.8513539777	0.2610606829
2838	0.8514157692	0.2610441335
2839	0.8514281704	0.2610291126
2840	0.8514419599	0.2610043032
2841	0.8515143335	0.2609806696
2842	0.8515499314	0.2609612688
2843	0.851576123	0.2609428087
2844	0.8516317111	0.2609240841
2845	0.8515975079	0.260899451
2846	0.8516271135	0.2608857823
2847	0.8515451228	0.2608602674
2848	0.8515421285	0.2608205547
2849	0.85151754	0.2607945107
2850	0.8515981365	0.2607688194
2851	0.8516287155	0.2607410705
2852	0.8516259285	0.2607219343
2853	0.8516383266	0.2607013872
2854	0.8516645164	0.2606724624
2855	0.851693497	0.2606530323
2856	0.8517088919	0.260610674
2857	0.8517738766	0.2605741948
2858	0.8517598791	0.2605513548
2859	0.851798064	0.2605285148
2860	0.8518212591	0.2605126121
2861	0.8518364548	0.2604861566
2862	0.8518410539	0.2604696366
2863	0.8518920436	0.2604496185
2864	0.8519090399	0.2604210465
2865	0.8518752463	0.2603985593
2866	0.8519020346	0.2603766012
2867	0.8519450233	0.260348382
2868	0.8519758152	0.2602979988
2869	0.8520374009	0.2602746298
2870	0.8520080115	0.2602460872
2871	0.8520204065	0.2602268922
2872	0.8520545875	0.2602134587
2873	0.8520575898	0.2601803304
2874	0.8520283948	0.2601629873
2875	0.8520737526	0.2601332983
2876	0.852173913	0.2600902934
2877	0.8522078946	0.2600623975
2878	0.8522264803	0.2600347955
2879	0.8522264803	0.260019951
2880	0.8523082404	0.2599871167
2881	0.8522864669	0.2599599557
2882	0.8523482326	0.2599377624
2883	0.8523020457	0.2599220361
2884	0.8523328368	0.2598888197
2885	0.8523772509	0.259866744
2886	0.8523864532	0.2598429046
2887	0.8524160117	0.2598178012
2888	0.852480608	0.2598062784
2889	0.8524545921	0.2597693288
2890	0.8525239658	0.2597483995
2891	0.8525469748	0.2597237077
2892	0.8526011249	0.2597099508
2893	0.8526471477	0.2596779396
2894	0.85263317	0.2596449583
2895	0.852670499	0.2596047459
2896	0.8526966923	0.2595914593
2897	0.852854506	0.2595458382
2898	0.8529133994	0.2595207642
2899	0.8528853004	0.2594777592
2900	0.8529160955	0.2594441313
2901	0.852945621	0.2594186752
2902	0.85303673	0.2593867227
2903	0.8530322817	0.2593700558
2904	0.8530802107	0.2593521836
2905	0.853095454	0.2593267862
2906	0.853126248	0.2593035935
2907	0.8531770445	0.259261441
2908	0.8532049691	0.2592353676
2909	0.8532052666	0.2592192885
2910	0.8532254148	0.2591985356
2911	0.8532330389	0.259184132
2912	0.853243831	0.2591505923
2913	0.8532530394	0.25912981
2914	0.853293187	0.2591095862
2915	0.8532268509	0.2590815433
2916	0.8532606643	0.2590427124
2917	0.8532652687	0.2590171387
2918	0.853313188	0.2589971795
2919	0.8533641264	0.2589769557
2920	0.8533795232	0.2589579665
2921	0.8534088763	0.2589435923
2922	0.853425855	0.258926161
2923	0.8534799523	0.2588963544
2924	0.8535200932	0.2588757191
2925	0.8535139072	0.2588441194
2926	0.8535618131	0.2588282755
2927	0.8535572078	0.2588142247
2928	0.8536082697	0.2587855645
2929	0.8535960336	0.258768045
2930	0.8536327438	0.2587417071
2931	0.8536639315	0.2587265098
2932	0.8536853804	0.2587049632
2933	0.8537023549	0.2586473195
2934	0.853723806	0.2586256848
2935	0.8537360461	0.2586128098
2936	0.8538380198	0.2585941439
2937	0.8537810411	0.2585831207
2938	0.8537949861	0.2585617505
2939	0.8537378816	0.258544819
2940	0.8537781398	0.2585059293
2941	0.8538152394	0.2584965817
2942	0.8538648255	0.2584739181
2943	0.8538785198	0.2584398199
2944	0.8539248263	0.258406721
2945	0.8539881007	0.2583826759
2946	0.8540344026	0.2583420519
2947	0.8540265289	0.2583209463
2948	0.8540174333	0.2583061605
2949	0.8540745216	0.2582964896
2950	0.8541238531	0.2582752369
2951	0.8541223935	0.2582550719
2952	0.8541502616	0.2582375525
2953	0.8540993598	0.2582190924
2954	0.8541008188	0.2581930778
2955	0.854116213	0.2581705318
2956	0.8541688015	0.2581436059
2957	0.8541288016	0.2581128587
2958	0.8542012728	0.2580948689
2959	0.8541873409	0.2580739984
2960	0.8542363374	0.2580351087
2961	0.8542318397	0.2580170014
2962	0.8542595939	0.2579896052
2963	0.8542503789	0.2579747019
2964	0.8543044215	0.2579498631
2965	0.8542997066	0.2579350774
2966	0.8543367815	0.2579178519
2967	0.854374063	0.2578876338
2968	0.8543971008	0.2578682036
2969	0.854401605	0.2578443936
2970	0.8544354317	0.2578248459
2971	0.8544723998	0.2578031818
2972	0.8544801476	0.2577940105
2973	0.8544722989	0.2577793424
2974	0.8544862253	0.2577619111
2975	0.8545231944	0.2577375132
2976	0.8544817172	0.257715026
2977	0.8545664391	0.2576905105
2978	0.8546004627	0.257670081
2979	0.8546035033	0.2576502099
2980	0.8546282115	0.2576283106
2981	0.8546822337	0.2576085277
2982	0.8546453627	0.2575800145
2983	0.8547193823	0.2575439468
2984	0.8547256492	0.25752484
2985	0.8547548692	0.2574958859
2986	0.8547809581	0.2574725756
2987	0.8548147908	0.2574416226
2988	0.854864107	0.2574123157
2989	0.8549180328	0.2573895052
2990	0.8549519526	0.2573549954
2991	0.8549134226	0.2573428258
2992	0.8550213537	0.2573124313
2993	0.8550260442	0.2572983217
2994	0.8550245607	0.2572821544
2995	0.8550631649	0.2572582562
2996	0.8550384713	0.2572445875
2997	0.8550137766	0.2572192784
2998	0.8550600389	0.257194322
2999	0.8550986408	0.2571669552
3000	0.8551125489	0.2571510231
3001	0.8551757602	0.2571175127
3002	0.8552018634	0.2570804162
3003	0.8552635835	0.2570230076
3004	0.8553099039	0.2570013729
3005	0.8552713157	0.2569604843
3006	0.8553544568	0.2569301193
3007	0.8553792077	0.2568891719
3008	0.8553870039	0.2568695654
3009	0.8553947993	0.2568430805
3010	0.8553778482	0.2567976063
3011	0.8554548101	0.2567700632
3012	0.8554363002	0.2567494572
3013	0.8554516932	0.2567373171
3014	0.8554933237	0.2567255591
3015	0.855508655	0.2566911669
3016	0.8554424061	0.2566568922
3017	0.8554763727	0.2566302309
3018	0.8554978733	0.2566014532
3019	0.8554639064	0.2565769083
3020	0.855471635	0.2565625929
3021	0.855517879	0.2565473663
3022	0.855570231	0.2565146202
3023	0.8555825701	0.2564969537
3024	0.8556272541	0.2564770827
3025	0.8556596552	0.2564511562
3026	0.8556781612	0.2564408974
3027	0.8556982222	0.2564172049
3028	0.8556842746	0.2563812254
3029	0.8556904433	0.2563633532
3030	0.8557382351	0.256343247
3031	0.8558275925	0.2563231408
3032	0.8558522623	0.2563043573
3033	0.8558969383	0.2562949509
3034	0.8558984918	0.2562726401
3035	0.8559109185	0.2562431274
3036	0.8559401965	0.2562291354
3037	0.8560434586	0.2561822797
3038	0.8560080621	0.256155442
3039	0.8560805277	0.2561254002
3040	0.8560805277	0.2561039125
3041	0.8560604428	0.2560599669
3042	0.8560774255	0.2560405367
3043	0.8561329015	0.2560173734
3044	0.8561159608	0.2559972966
3045	0.8562113692	0.2559758382
3046	0.8562129189	0.255943827
3047	0.8562391219	0.2559224274
3048	0.8562160181	0.2559073477
3049	0.8562868443	0.2558803925
3050	0.8563315012	0.255859669
3051	0.8562930714	0.2558485282
3052	0.8562730677	0.2558183101
3053	0.8562869412	0.2557852113
3054	0.8562807464	0.2557646053
3055	0.8562899419	0.2557301249
3056	0.8562837791	0.2557105184
3057	0.8563299529	0.2556972613
3058	0.8563515072	0.2556741862
3059	0.8564392449	0.2556442914
3060	0.8564053651	0.2556052841
3061	0.8564115	0.2555876765
3062	0.8565008406	0.2555728026
3063	0.8564793111	0.2555458767
3064	0.8565147106	0.2555273579
3065	0.8564808578	0.2555037242
3066	0.8566163595	0.2554639821
3067	0.8566086736	0.2554517538
3068	0.856665643	0.2554360568
3069	0.8567026028	0.2554188901
3070	0.8567025862	0.2553852622
3071	0.8566779632	0.2553594827
3072	0.8566718031	0.2553384358
3073	0.8566317706	0.2552988701
3074	0.8566255907	0.2552863478
3075	0.8566795076	0.2552378754
3076	0.8567488215	0.2552141536
3077	0.8568042365	0.2551989563
3078	0.8568273276	0.2551777037
3079	0.8568149984	0.2551635353
3080	0.8567765015	0.2551516009
3081	0.8568242304	0.2551258214
3082	0.8568026808	0.2551002771
3083	0.8567457046	0.2550804355
3084	0.8567903496	0.2550671489
3085	0.8568550125	0.2550502761
3086	0.856873478	0.2550257019
3087	0.856899645	0.2550130914
3088	0.8569027197	0.2549961892
3089	0.8569735368	0.2549744663
3090	0.8569812358	0.2549532137
3091	0.856908896	0.2549312262
3092	0.8569981683	0.254915294
3093	0.8569381367	0.2548981567
3094	0.8569535354	0.2548791381
3095	0.8569196789	0.2548615599
3096	0.856968933	0.2548380438
3097	0.8569904754	0.2548174967
3098	0.8570320412	0.254797802
3099	0.8570412786	0.2547845448
3100	0.8570197223	0.2547653205
3101	0.8570812907	0.2547423629
3102	0.8571105353	0.2547259605
3103	0.857141318	0.2546993874
3104	0.8571474747	0.2546819267
3105	0.8571951863	0.2546594395
3106	0.8571874916	0.2546398624
3107	0.8571951883	0.2546238421
3108	0.8572675217	0.2545864222
3109	0.8572398227	0.2545624358
3110	0.8572367429	0.2545370679
3111	0.8571936459	0.2545026757
3112	0.8572552061	0.2544905649
3113	0.8573598565	0.2544704881
3114	0.8574152577	0.2544525571
3115	0.8573567831	0.2544350082
3116	0.8573660113	0.2544156663
3117	0.8573891029	0.2544055544
3118	0.8574491005	0.2543844781
3119	0.8574552427	0.2543600215
3120	0.8574444821	0.254324865
3121	0.8575029488	0.2542919131
3122	0.8575906755	0.2542601077
3123	0.857564512	0.2542499664
3124	0.8575922096	0.2542310654
3125	0.8575937776	0.2542135459
3126	0.8576860929	0.2542001418
3127	0.8575875906	0.2541755675
3128	0.8576106862	0.254154403
3129	0.8576137539	0.2541336795
3130	0.8576522231	0.2541124563
3131	0.8576568231	0.2541006101
3132	0.8576753004	0.2540862065
3133	0.8576629756	0.2540663943
3134	0.8577214317	0.2540472875
3135	0.8577245186	0.2540280631
3136	0.8577506813	0.2540100439
3137	0.8578122223	0.2539881152
3138	0.8578091591	0.2539638643
3139	0.8578245508	0.2539101889
3140	0.857829171	0.2538899357
3141	0.8578322337	0.2538754734
3142	0.8578106907	0.2538505464
3143	0.857861432	0.2538281767
3144	0.8578937731	0.2538074238
3145	0.8579106085	0.2537867885
3146	0.8579382987	0.2537737371
3147	0.8579013975	0.2537506032
3148	0.8579429488	0.2537310555
3149	0.8579459785	0.253701631
3150	0.8579244094	0.253687639
3151	0.8579797545	0.2536420179
3152	0.8579413285	0.2536153859
3153	0.8580366902	0.2536004239
3154	0.8579997954	0.2535595647
3155	0.8580567342	0.2535218509
3156	0.8581228428	0.2534966887
3157	0.858141288	0.2534756418
3158	0.8581336119	0.2534617674
3159	0.8581951325	0.2534388098
3160	0.8581981866	0.2534227895
3161	0.8582488936	0.2533929242
3162	0.8582796289	0.2533746992
3163	0.8583302827	0.2533368972
3164	0.8583917872	0.2533083252
3165	0.8584148928	0.2532971257
3166	0.858405698	0.2532776074
3167	0.8584165132	0.2532673485
3168	0.8584979812	0.2532271655
3169	0.8585225621	0.253191568
3170	0.8584933594	0.2531604387
3171	0.8585133185	0.2531433308
3172	0.858545619	0.2531043823
3173	0.8585655762	0.2530762218
3174	0.8585902088	0.2530628471
3175	0.8585747661	0.2530510009
3176	0.8585808563	0.2530354215
3177	0.8586131536	0.2530120818
3178	0.8586208196	0.2529890949
3179	0.8585747121	0.2529776014
3180	0.8585593248	0.2529534093
3181	0.8585777572	0.2529364778
3182	0.8586099987	0.252918488
3183	0.8586268515	0.2528993224
3184	0.8585484531	0.2528786577
3185	0.8585837926	0.2528574639
3186	0.8586576242	0.2528410614
3187	0.8585991786	0.2528212491
3188	0.8586500161	0.2527912956
3189	0.8586561597	0.2527712482
3190	0.8586899187	0.2527490549
3191	0.8586945406	0.2527298893
3192	0.8587360795	0.25269973
3193	0.8587315771	0.2526503169
3194	0.8587224513	0.2526238614
3195	0.8588391069	0.2525677168
3196	0.8588714018	0.2525534896
3197	0.8588944507	0.2525310906
3198	0.8589604896	0.2525106022
3199	0.8589789822	0.2525009606
3200	0.8589912647	0.2524703898
3201	0.8589944399	0.2524531937
3202	0.8589774642	0.2524326465
3203	0.8590205228	0.2524065143
3204	0.8590113463	0.2523860848
3205	0.8590544061	0.2523762668
3206	0.859080487	0.2523625981
3207	0.8591404505	0.2523499876
3208	0.8591881331	0.2523211217
3209	0.8591635718	0.2523000454
3210	0.8591805538	0.2522759709
3211	0.8591098217	0.2522492802
3212	0.8590882912	0.2522382864
3213	0.8590591744	0.2522082153
3214	0.8591345352	0.2521754104
3215	0.8591284688	0.2521575676
3216	0.8591115609	0.252137579
3217	0.8591638002	0.2521206474
3218	0.8591684251	0.2521063026
3219	0.8591976143	0.2520381355
3220	0.8592252869	0.2520026851
3221	0.8592945078	0.2519863414
3222	0.85932832	0.2519679695
3223	0.8594358919	0.2519483042
3224	0.8593929998	0.2519341652
3225	0.859409906	0.2519149996
3226	0.8594559097	0.2518970686
3227	0.8593990548	0.251884223
3228	0.8594189871	0.251873435
3229	0.8594896306	0.251856915
3230	0.8594896306	0.2518332814
3231	0.8595111606	0.2518172023
3232	0.8595203238	0.251803563
3233	0.8595586652	0.2517905116
3234	0.8596032335	0.2517737858
3235	0.8596092783	0.2517568542
3236	0.8596154157	0.2517360131
3237	0.8596493116	0.2517064711
3238	0.8595893544	0.2516714616
3239	0.8596139046	0.251655941
3240	0.8596123935	0.2516421841
3241	0.8596216463	0.2516293679
3242	0.8596370369	0.2516159343
3243	0.8597323058	0.2515930062
3244	0.8597385403	0.2515723415
3245	0.8597783793	0.251535774
3246	0.8597568523	0.2515092303
3247	0.8598184157	0.2514863021
3248	0.8597982973	0.2514624334
3249	0.8597860249	0.2514389173
3250	0.8597384425	0.2514236319
3251	0.859772342	0.2513688101
3252	0.8598459775	0.2513545535
3253	0.859869115	0.2513264812
3254	0.8598106699	0.2512855339
3255	0.8598891341	0.2512582847
3256	0.8599443545	0.2512360033
3257	0.8599443545	0.2512191011
3258	0.8599921426	0.2511859729
3259	0.860071896	0.2511681007
3260	0.8601149475	0.2511531092
3261	0.8600843864	0.2511338848
3262	0.8600737332	0.2511175118
3263	0.8600767455	0.2511001393
3264	0.8600828804	0.2510879404
3265	0.8601199126	0.2510741835
3266	0.8601658657	0.2510484334
3267	0.8601596177	0.2510283272
3268	0.8601304516	0.2509969921
3269	0.8601597313	0.250954428
3270	0.8601796391	0.2509331166
3271	0.860205795	0.2509118934
3272	0.8602609983	0.2508887889
3273	0.8602608808	0.2508717103
3274	0.8602793982	0.2508566895
3275	0.8602841459	0.250829499
3276	0.8603194421	0.2508114799
3277	0.8603071757	0.25079981
3278	0.8602751227	0.250760744
3279	0.8603211849	0.2507392856
3280	0.8603472215	0.2507177684
3281	0.8603654993	0.2506836996
3282	0.860362251	0.2506760275
3283	0.8603513681	0.2506363735
3284	0.860349986	0.2506115641
3285	0.8603961621	0.2505871662
3286	0.8604191891	0.2505709107
3287	0.8603563606	0.2505543907
3288	0.860390152	0.2505352252
3289	0.8604163079	0.2505077996
3290	0.8604945247	0.2504900743
3291	0.8605454624	0.2504581513
3292	0.8605837531	0.2504359874
3293	0.8606021471	0.2504181153
3294	0.8605054136	0.2503886908
3295	0.8606066476	0.2503690843
3296	0.8606419328	0.2503441867
3297	0.8606911098	0.2503253445
3298	0.8606987393	0.2502997708
3299	0.8607307533	0.2502857199
3300	0.8607570418	0.2502551491
3301	0.860789325	0.2502372769
3302	0.8607752939	0.2502100277
3303	0.860778427	0.2501798683
3304	0.8608353644	0.2501383919
3305	0.8609104066	0.2501003547
3306	0.8609857268	0.2500824825
3307	0.8609748225	0.2500728997
3308	0.8609824459	0.250053205
3309	0.8610499927	0.2500322464
3310	0.8610008285	0.2500178428
3311	0.8609963417	0.2499884183
3312	0.8609456791	0.2499753669
3313	0.860959431	0.2499527621
3314	0.8610637417	0.2499277764
3315	0.8610423705	0.2499061122
3316	0.8611435365	0.2498898567
3317	0.8611282956	0.249876335
3318	0.8611052833	0.2498593741
3319	0.8611037889	0.2498032883
3320	0.8610468557	0.2497882086
3321	0.8610039649	0.2497676321
3322	0.8610544776	0.2497530815
3323	0.8610897432	0.2497337984
3324	0.8611172373	0.2497133394
3325	0.8611755087	0.2496911168
3326	0.861215554	0.2496433792
3327	0.8612140609	0.249618217
3328	0.8613046027	0.2495887044
3329	0.8612905481	0.249569774
3330	0.8612981648	0.2495478747
3331	0.8612814389	0.2495369103
3332	0.8612892121	0.2495088086
3333	0.8613536002	0.2494983734
3334	0.8613858723	0.2494808833
3335	0.8614275725	0.2494459914
3336	0.8614904661	0.2494302944
3337	0.8614858323	0.2494134805
3338	0.8614659703	0.2493904054
3339	0.8615182697	0.2493663308
3340	0.8615321722	0.249342756
3341	0.8615306825	0.2493262654
3342	0.8615230687	0.2493064825
3343	0.8616150913	0.2492776753
3344	0.8615737155	0.2492536302
3345	0.8615968886	0.2492329361
3346	0.8615937429	0.2492161515
3347	0.8616182372	0.249199749
3348	0.8616228719	0.249184493
3349	0.8616687106	0.2491675908
3350	0.8616625877	0.2491552743
3351	0.8617059618	0.2491399301
3352	0.8617104251	0.249123998
3353	0.8617349162	0.2491040093
3354	0.8617150603	0.2490884888
3355	0.8617119128	0.2490672361
3356	0.8617670156	0.2490491288
3357	0.8617195232	0.2490359598
3358	0.8617746247	0.2489997451
3359	0.8617761116	0.2489832545
3360	0.8617577453	0.2489595914
3361	0.8618219368	0.24893731
3362	0.8618727478	0.2489146464
3363	0.8619079889	0.2488943638
3364	0.8619784664	0.2488764034
3365	0.8619816176	0.248861265
3366	0.8619419241	0.2488467732
3367	0.8619417434	0.248819377
3368	0.8620428182	0.2487942737
3369	0.8620396662	0.2487741968
3370	0.8620765686	0.2487564716
3371	0.8620978931	0.2487388346
3372	0.8621054952	0.2487229319
3373	0.8621451732	0.248704119
3374	0.8621271927	0.248684101
3375	0.8621253347	0.2486724605
3376	0.8621993257	0.2486482096
3377	0.8622252814	0.248630749
3378	0.862198945	0.2486176388
3379	0.862229535	0.2485819826
3380	0.862260316	0.2485641692
3381	0.8622556795	0.248539154
3382	0.8623033327	0.2485158437
3383	0.8623613478	0.2485024102
3384	0.8623874915	0.2484843322
3385	0.8624319849	0.2484624917
